Volcano Number,Volcano Name,Eruption Number,Eruption Category,Start Year,Start Month,Start Day,End Year,End Month,End Day,Latitude,Longitude,,,,,,,,
300100,Avachinsky,19070,Confirmed Eruption,-2100,0,0,,,,53.256,158.836,,,,,,,,
283010,Izu-Tobu,17374,Confirmed Eruption,-2100,0,0,,,,34.9,139.098,,,,,,,,
283100,Myokosan,17559,Confirmed Eruption,-2100,0,0,,,,36.891,138.114,,,,,,,,
341100,"Orizaba, Pico de",10565,Confirmed Eruption,-2110,0,0,,,,19.03,-97.27,,,,,,,,
354004,Andahua-Orcopampa,11737,Confirmed Eruption,-2110,0,0,,,,-15.42,-72.33,,,,,,,,
372030,Katla,12619,Confirmed Eruption,-2110,0,0,,,,63.633,-19.083,,,,,,,,
332060,Haleakala,10272,Confirmed Eruption,-2120,0,0,,,,20.708,-156.25,,,,,,,,
223001,Fort Portal,14037,Confirmed Eruption,-2120,0,0,,,,0.7,30.25,,,,,,,,
341110,San Martin,10583,Confirmed Eruption,-2130,0,0,,,,18.57,-95.2,,,,,,,,
360150,Soufriere St. Vincent,12437,Confirmed Eruption,-2135,0,0,,,,13.33,-61.18,,,,,,,,
357120,Villarrica,12093,Confirmed Eruption,-2140,0,0,,,,-39.42,-71.93,,,,,,,,
332020,Mauna Loa,10120,Confirmed Eruption,-2150,0,0,,,,19.475,-155.608,,,,,,,,
300270,Sheveluch,17657,Confirmed Eruption,-2150,0,0,,,,56.653,161.36,,,,,,,,
311110,Kanaga,19704,Confirmed Eruption,-2150,0,0,,,,51.923,-177.168,,,,,,,,
300060,Mutnovsky,18902,Confirmed Eruption,-2150,0,0,,,,52.449,158.196,,,,,,,,
211010,Campi Flegrei,10033,Confirmed Eruption,-2150,0,0,,,,40.827,14.139,,,,,,,,
255030,Loloru,15143,Confirmed Eruption,-2150,0,0,,,,-6.52,155.62,,,,,,,,
241030,Taranaki,14431,Confirmed Eruption,-2150,0,0,,,,-39.3,174.07,,,,,,,,
282110,Asosan,17188,Confirmed Eruption,-2150,0,0,,,,32.884,131.104,,,,,,,,
282100,Unzendake,17169,Confirmed Eruption,-2150,0,0,,,,32.761,130.299,,,,,,,,
305060,Changbaishan,19641,Confirmed Eruption,-2160,0,0,,,,41.98,128.08,,,,,,,,
372030,Katla,12618,Confirmed Eruption,-2160,0,0,,,,63.633,-19.083,,,,,,,,
372030,Katla,12617,Confirmed Eruption,-2190,0,0,,,,63.633,-19.083,,,,,,,,
360150,Soufriere St. Vincent,12436,Confirmed Eruption,-2200,0,0,,,,13.33,-61.18,,,,,,,,
300270,Sheveluch,17656,Confirmed Eruption,-2200,0,0,,,,56.653,161.36,,,,,,,,
332010,Kilauea,20736,Confirmed Eruption,-2200,0,0,,,,19.421,-155.287,,,,,,,,
328010,Dotsero,20702,Confirmed Eruption,-2200,0,0,,,,39.661,-107.035,,,,,,,,
300070,Gorely,19001,Confirmed Eruption,-2200,0,0,,,,52.559,158.03,,,,,,,,
332060,Haleakala,10271,Confirmed Eruption,-2210,0,0,,,,20.708,-156.25,,,,,,,,
382090,Agua de Pau,13027,Confirmed Eruption,-2210,0,0,,,,37.77,-25.47,,,,,,,,
372030,Katla,12616,Confirmed Eruption,-2220,0,0,,,,63.633,-19.083,,,,,,,,
352050,Cotopaxi,11519,Confirmed Eruption,-2220,0,0,,,,-0.677,-78.436,,,,,,,,
315040,Edgecumbe,20425,Confirmed Eruption,-2220,0,0,,,,57.05,-135.75,,,,,,,,
211010,Campi Flegrei,10029,Confirmed Eruption,-2220,0,0,,,,40.827,14.139,,,,,,,,
313030,Redoubt,20324,Confirmed Eruption,-2230,0,0,,,,60.485,-152.742,,,,,,,,
354010,"Misti, El",11757,Confirmed Eruption,-2230,0,0,,,,-16.294,-71.409,,,,,,,,
341080,Chichinautzin,10493,Confirmed Eruption,-2238,0,0,,,,19.08,-99.13,,,,,,,,
300511,Shisheika,19608,Confirmed Eruption,-2240,0,0,,,,57.153,161.09,,,,,,,,
357120,Villarrica,12092,Confirmed Eruption,-2240,0,0,,,,-39.42,-71.93,,,,,,,,
351040,Machin,11306,Confirmed Eruption,-2240,0,0,,,,4.487,-75.389,,,,,,,,
352050,Cotopaxi,11518,Confirmed Eruption,-2250,0,0,,,,-0.677,-78.436,,,,,,,,
345033,Arenal,11113,Confirmed Eruption,-2250,0,0,,,,10.463,-84.703,,,,,,,,
358057,"Hudson, Cerro",12290,Confirmed Eruption,-2250,0,0,,,,-45.9,-72.97,,,,,,,,
372030,Katla,12615,Confirmed Eruption,-2250,0,0,,,,63.633,-19.083,,,,,,,,
383030,Tenerife,13083,Confirmed Eruption,-2250,0,0,,,,28.271,-16.641,,,,,,,,
332020,Mauna Loa,10138,Confirmed Eruption,-2250,0,0,,,,19.475,-155.608,,,,,,,,
300070,Gorely,19000,Confirmed Eruption,-2250,0,0,,,,52.559,158.03,,,,,,,,
300022,Diky Greben,18898,Confirmed Eruption,-2250,0,0,,,,51.452,156.978,,,,,,,,
300130,Karymsky,19144,Confirmed Eruption,-2250,0,0,,,,54.049,159.443,,,,,,,,
300190,Krasheninnikov,19230,Confirmed Eruption,-2250,0,0,,,,54.596,160.27,,,,,,,,
300140,Maly Semyachik,19199,Confirmed Eruption,-2250,0,0,,,,54.135,159.674,,,,,,,,
283280,Hakkodasan,18130,Confirmed Eruption,-2250,0,0,,,,40.659,140.877,,,,,,,,
263140,Galunggung,15716,Confirmed Eruption,-2250,0,0,,,,-7.25,108.058,,,,,,,,
222130,Chyulu Hills,22415,Confirmed Eruption,-2250,,,,,,-2.68,37.88,,,,,,,,
331040,Escanaba Segment,20723,Confirmed Eruption,-2260,0,0,,,,40.98,-127.5,,,,,,,,
332060,Haleakala,10270,Confirmed Eruption,-2260,0,0,,,,20.708,-156.25,,,,,,,,
290020,Raususan [Mendeleev],18736,Confirmed Eruption,-2270,0,0,,,,43.979,145.733,,,,,,,,
370010,Snaefellsjokull,12475,Confirmed Eruption,-2270,0,0,,,,64.8,-23.783,,,,,,,,
360120,Pelee,12403,Confirmed Eruption,-2280,0,0,,,,14.809,-61.165,,,,,,,,
383030,Tenerife,13082,Confirmed Eruption,-2300,0,0,,,,28.271,-16.641,,,,,,,,
373070,Fremrinamar,12920,Confirmed Eruption,-2300,0,0,,,,65.416,-16.666,,,,,,,,
300100,Avachinsky,19069,Confirmed Eruption,-2300,0,0,,,,53.256,158.836,,,,,,,,
283190,Zaozan [Zaosan],17945,Confirmed Eruption,-2300,0,0,,,,38.144,140.44,,,,,,,,
341100,"Orizaba, Pico de",10564,Confirmed Eruption,-2300,0,0,,,,19.03,-97.27,,,,,,,,
311110,Kanaga,19703,Confirmed Eruption,-2300,0,0,,,,51.923,-177.168,,,,,,,,
355210,"Blanco, Cerro",20904,Confirmed Eruption,-2300,,,,,,-26.789,-67.765,,,,,,,,
360150,Soufriere St. Vincent,12435,Confirmed Eruption,-2310,0,0,,,,13.33,-61.18,,,,,,,,
372070,Hekla,12710,Confirmed Eruption,-2310,0,0,,,,63.983,-19.666,,,,,,,,
358070,"Burney, Monte",12326,Confirmed Eruption,-2320,0,0,,,,-52.33,-73.4,,,,,,,,
211010,Campi Flegrei,10028,Confirmed Eruption,-2330,0,0,,,,40.827,14.139,,,,,,,,
211060,Etna,13490,Confirmed Eruption,-2330,0,0,,,,37.748,14.999,,,,,,,,
321050,St. Helens,20518,Confirmed Eruption,-2340,0,0,,,,46.2,-122.18,,,,,,,,
332020,Mauna Loa,10137,Confirmed Eruption,-2350,0,0,,,,19.475,-155.608,,,,,,,,
313030,Redoubt,20323,Confirmed Eruption,-2350,0,0,,,,60.485,-152.742,,,,,,,,
300130,Karymsky,19142,Confirmed Eruption,-2350,0,0,,,,54.049,159.443,,,,,,,,
211030,Ischia,13370,Confirmed Eruption,-2350,0,0,,,,40.73,13.897,,,,,,,,
282110,Asosan,17187,Confirmed Eruption,-2350,0,0,,,,32.884,131.104,,,,,,,,
360120,Pelee,12402,Confirmed Eruption,-2360,0,0,,,,14.809,-61.165,,,,,,,,
213004,Acigol-Nevsehir,13903,Confirmed Eruption,-2370,0,0,,,,38.537,34.621,,,,,,,,
341090,Popocatepetl,10510,Confirmed Eruption,-2370,0,0,,,,19.023,-98.622,,,,,,,,
341040,Colima,10399,Confirmed Eruption,-2370,0,0,,,,19.514,-103.62,,,,,,,,
360150,Soufriere St. Vincent,12434,Confirmed Eruption,-2380,0,0,,,,13.33,-61.18,,,,,,,,
370010,Snaefellsjokull,12474,Confirmed Eruption,-2400,0,0,,,,64.8,-23.783,,,,,,,,
355011,Taapaca,11806,Confirmed Eruption,-2400,0,0,,,,-18.1,-69.5,,,,,,,,
241030,Taranaki,14430,Confirmed Eruption,-2400,0,0,,,,-39.3,174.07,,,,,,,,
211020,Vesuvius,10043,Confirmed Eruption,-2420,0,0,,,,40.821,14.426,,,,,,,,
372030,Katla,12614,Confirmed Eruption,-2420,0,0,,,,63.633,-19.083,,,,,,,,
360120,Pelee,12401,Confirmed Eruption,-2430,0,0,,,,14.809,-61.165,,,,,,,,
211010,Campi Flegrei,10027,Confirmed Eruption,-2440,0,0,,,,40.827,14.139,,,,,,,,
332040,Hualalai,10238,Confirmed Eruption,-2440,0,0,,,,19.692,-155.87,,,,,,,,
282120,Kujusan,17357,Confirmed Eruption,-2440,0,0,,,,33.086,131.249,,,,,,,,
283030,Fujisan,17404,Confirmed Eruption,-2450,0,0,,,,35.361,138.728,,,,,,,,
284050,Hachijojima,18290,Confirmed Eruption,-2450,0,0,,,,33.137,139.766,,,,,,,,
300140,Maly Semyachik,19198,Confirmed Eruption,-2450,0,0,,,,54.135,159.674,,,,,,,,
300070,Gorely,18999,Confirmed Eruption,-2450,0,0,,,,52.559,158.03,,,,,,,,
213040,Ararat,13533,Confirmed Eruption,-2450,0,0,,,,39.7,44.3,,,,,,,,
241030,Taranaki,14429,Confirmed Eruption,-2450,0,0,,,,-39.3,174.07,,,,,,,,
282060,Kikai,16982,Confirmed Eruption,-2450,0,0,,,,30.793,130.305,,,,,,,,
352031,Aliso,11503,Confirmed Eruption,-2450,0,0,,,,-0.53,-78,,,,,,,,
372070,Hekla,12709,Confirmed Eruption,-2450,0,0,,,,63.983,-19.666,,,,,,,,
360120,Pelee,12400,Confirmed Eruption,-2460,0,0,,,,14.809,-61.165,,,,,,,,
360050,Soufriere Hills,12342,Confirmed Eruption,-2460,0,0,,,,16.72,-62.18,,,,,,,,
332030,Mauna Kea,10233,Confirmed Eruption,-2460,0,0,,,,19.82,-155.47,,,,,,,,
332060,Haleakala,10268,Confirmed Eruption,-2470,0,0,,,,20.708,-156.25,,,,,,,,
372030,Katla,12613,Confirmed Eruption,-2480,0,0,,,,63.633,-19.083,,,,,,,,
352021,Atacazo,11452,Confirmed Eruption,-2490,0,0,,,,-0.353,-78.617,,,,,,,,
300270,Sheveluch,17655,Confirmed Eruption,-2490,0,0,,,,56.653,161.36,,,,,,,,
341100,"Orizaba, Pico de",10563,Confirmed Eruption,-2500,0,0,,,,19.03,-97.27,,,,,,,,
300100,Avachinsky,19068,Confirmed Eruption,-2500,0,0,,,,53.256,158.836,,,,,,,,
241070,Taupo,14546,Confirmed Eruption,-2500,0,0,,,,-38.82,176,,,,,,,,
211010,Campi Flegrei,10026,Confirmed Eruption,-2500,0,0,,,,40.827,14.139,,,,,,,,
352071,Chimborazo,11606,Confirmed Eruption,-2500,0,0,,,,-1.469,-78.817,,,,,,,,
382050,Terceira,12999,Confirmed Eruption,-2530,0,0,,,,38.73,-27.32,,,,,,,,
300100,Avachinsky,19067,Confirmed Eruption,-2530,0,0,,,,53.256,158.836,,,,,,,,
300270,Sheveluch,17654,Confirmed Eruption,-2530,0,0,,,,56.653,161.36,,,,,,,,
332030,Mauna Kea,10232,Confirmed Eruption,-2540,0,0,,,,19.82,-155.47,,,,,,,,
372030,Katla,12612,Confirmed Eruption,-2540,0,0,,,,63.633,-19.083,,,,,,,,
371080,Oddnyjarhnjukur-Langjokull,12546,Confirmed Eruption,-2550,0,0,,,,64.85,-19.7,,,,,,,,
351070,Dona Juana,11340,Confirmed Eruption,-2550,0,0,,,,1.5,-76.936,,,,,,,,
352003,Cuicocha,11391,Confirmed Eruption,-2550,0,0,,,,0.308,-78.364,,,,,,,,
344091,Apoyeque,10975,Confirmed Eruption,-2550,0,0,,,,12.242,-86.342,,,,,,,,
344090,Momotombo,10983,Confirmed Eruption,-2550,0,0,,,,12.423,-86.539,,,,,,,,
323010,Shasta,20627,Confirmed Eruption,-2550,0,0,,,,41.409,-122.193,,,,,,,,
321030,Rainier,20484,Confirmed Eruption,-2550,0,0,,,,46.853,-121.76,,,,,,,,
312090,Aniakchak,20181,Confirmed Eruption,-2550,0,0,,,,56.88,-158.17,,,,,,,,
311390,Amak,20108,Confirmed Eruption,-2550,0,0,,,,55.424,-163.149,,,,,,,,
284050,Hachijojima,18289,Confirmed Eruption,-2550,0,0,,,,33.137,139.766,,,,,,,,
284010,Izu-Oshima,18153,Confirmed Eruption,-2550,0,0,,,,34.724,139.394,,,,,,,,
283030,Fujisan,17403,Confirmed Eruption,-2550,0,0,,,,35.361,138.728,,,,,,,,
283070,Yakedake,17488,Confirmed Eruption,-2550,0,0,,,,36.227,137.587,,,,,,,,
283050,Hakusan,17464,Confirmed Eruption,-2550,0,0,,,,36.155,136.771,,,,,,,,
283110,Asamayama,17674,Confirmed Eruption,-2550,0,0,,,,36.406,138.523,,,,,,,,
282110,Asosan,17186,Confirmed Eruption,-2550,0,0,,,,32.884,131.104,,,,,,,,
324020,Craters of the Moon,20689,Confirmed Eruption,-2560,0,0,,,,43.42,-113.5,,,,,,,,
332060,Haleakala,10267,Confirmed Eruption,-2580,0,0,,,,20.708,-156.25,,,,,,,,
211010,Campi Flegrei,10025,Confirmed Eruption,-2580,0,0,,,,40.827,14.139,,,,,,,,
351080,Galeras,11344,Confirmed Eruption,-2580,0,0,,,,1.22,-77.37,,,,,,,,
241070,Taupo,14545,Confirmed Eruption,-2600,0,0,,,,-38.82,176,,,,,,,,
283190,Zaozan [Zaosan],17944,Confirmed Eruption,-2600,0,0,,,,38.144,140.44,,,,,,,,
283170,Adatarayama,17905,Confirmed Eruption,-2600,0,0,,,,37.647,140.281,,,,,,,,
358062,Aguilera,12307,Confirmed Eruption,-2610,0,0,,,,-50.33,-73.75,,,,,,,,
300270,Sheveluch,17653,Confirmed Eruption,-2620,0,0,,,,56.653,161.36,,,,,,,,
282100,Unzendake,17168,Confirmed Eruption,-2640,0,0,,,,32.761,130.299,,,,,,,,
352050,Cotopaxi,11517,Confirmed Eruption,-2640,0,0,,,,-0.677,-78.436,,,,,,,,
351040,Machin,11305,Confirmed Eruption,-2650,0,0,,,,4.487,-75.389,,,,,,,,
383030,Tenerife,13081,Confirmed Eruption,-2650,0,0,,,,28.271,-16.641,,,,,,,,
282090,Kirishimayama,17095,Confirmed Eruption,-2650,0,0,,,,31.934,130.862,,,,,,,,
211050,Vulcano,13439,Confirmed Eruption,-2650,0,0,,,,38.404,14.962,,,,,,,,
311140,Koniuji,19747,Confirmed Eruption,-2650,0,0,,,,52.22,-175.13,,,,,,,,
321040,Adams,20511,Confirmed Eruption,-2650,0,0,,,,46.206,-121.49,,,,,,,,
300100,Avachinsky,19066,Confirmed Eruption,-2650,0,0,,,,53.256,158.836,,,,,,,,
300082,Tolmachev Dol,19027,Confirmed Eruption,-2650,0,0,,,,52.63,157.58,,,,,,,,
285050,Tokachidake,18634,Confirmed Eruption,-2650,0,0,,,,43.418,142.686,,,,,,,,
360120,Pelee,12399,Confirmed Eruption,-2660,0,0,,,,14.809,-61.165,,,,,,,,
371040,Brennisteinsfjoll,19931,Confirmed Eruption,-2660,0,0,,,,63.933,-21.783,,,,,,,,
302030,Udokan Plateau,19625,Confirmed Eruption,-2670,0,0,,,,56.28,117.77,,,,,,,,
231001,Harrat Ash Shaam,14148,Confirmed Eruption,-2670,0,0,,,,32.333,37.583,,,,,,,,
372030,Katla,12611,Confirmed Eruption,-2680,0,0,,,,63.633,-19.083,,,,,,,,
282070,Ata,17006,Confirmed Eruption,-2690,0,0,,,,31.22,130.57,,,,,,,,
233020,"Fournaise, Piton de la",14210,Confirmed Eruption,-2700,0,0,,,,-21.244,55.708,,,,,,,,
211030,Ischia,13369,Confirmed Eruption,-2700,0,0,,,,40.73,13.897,,,,,,,,
241030,Taranaki,14428,Confirmed Eruption,-2700,0,0,,,,-39.3,174.07,,,,,,,,
300272,Khangar,19494,Confirmed Eruption,-2700,0,0,,,,54.761,157.407,,,,,,,,
283240,Iwatesan,17562,Confirmed Eruption,-2700,0,0,,,,39.853,141.001,,,,,,,,
284050,Hachijojima,18288,Confirmed Eruption,-2700,0,0,,,,33.137,139.766,,,,,,,,
342080,Acatenango,10648,Confirmed Eruption,-2710,0,0,,,,14.501,-90.876,,,,,,,,
282100,Unzendake,17167,Confirmed Eruption,-2720,0,0,,,,32.761,130.299,,,,,,,,
223001,Fort Portal,14036,Confirmed Eruption,-2750,0,0,,,,0.7,30.25,,,,,,,,
341060,Michoacan-Guanajuato,10481,Confirmed Eruption,-2750,0,0,,,,19.85,-101.75,,,,,,,,
332030,Mauna Kea,10230,Confirmed Eruption,-2750,0,0,,,,19.82,-155.47,,,,,,,,
321030,Rainier,20483,Confirmed Eruption,-2750,0,0,,,,46.853,-121.76,,,,,,,,
332020,Mauna Loa,10136,Confirmed Eruption,-2750,0,0,,,,19.475,-155.608,,,,,,,,
300250,Bezymianny,19326,Confirmed Eruption,-2750,0,0,,,,55.972,160.595,,,,,,,,
300270,Sheveluch,17652,Confirmed Eruption,-2750,0,0,,,,56.653,161.36,,,,,,,,
283180,Azumayama,17919,Confirmed Eruption,-2750,0,0,,,,37.735,140.244,,,,,,,,
283100,Myokosan,17558,Confirmed Eruption,-2750,0,0,,,,36.891,138.114,,,,,,,,
300070,Gorely,18998,Confirmed Eruption,-2750,0,0,,,,52.559,158.03,,,,,,,,
372070,Hekla,12708,Confirmed Eruption,-2750,0,0,,,,63.983,-19.666,,,,,,,,
390030,Deception Island,13168,Confirmed Eruption,-2750,0,0,,,,-63.001,-60.652,,,,,,,,
332040,Hualalai,10237,Confirmed Eruption,-2770,0,0,,,,19.692,-155.87,,,,,,,,
341100,"Orizaba, Pico de",10562,Confirmed Eruption,-2780,0,0,,,,19.03,-97.27,,,,,,,,
300180,Kikhpinych,19208,Confirmed Eruption,-2780,0,0,,,,54.489,160.251,,,,,,,,
322100,Davis Lake,20597,Confirmed Eruption,-2790,0,0,,,,43.57,-121.82,,,,,,,,
341040,Colima,10398,Confirmed Eruption,-2800,0,0,,,,19.514,-103.62,,,,,,,,
285060,Taisetsuzan,18665,Confirmed Eruption,-2800,0,0,,,,43.664,142.854,,,,,,,,
285081,Mashu,18710,Confirmed Eruption,-2800,0,0,,,,43.572,144.561,,,,,,,,
283030,Fujisan,17402,Confirmed Eruption,-2800,0,0,,,,35.361,138.728,,,,,,,,
233020,"Fournaise, Piton de la",14209,Confirmed Eruption,-2800,0,0,,,,-21.244,55.708,,,,,,,,
241070,Taupo,14544,Confirmed Eruption,-2800,0,0,,,,-38.82,176,,,,,,,,
345033,Arenal,11112,Confirmed Eruption,-2800,0,0,,,,10.463,-84.703,,,,,,,,
306040,Halla,19657,Confirmed Eruption,-2830,0,0,,,,33.361,126.53,,,,,,,,
313030,Redoubt,20322,Confirmed Eruption,-2830,0,0,,,,60.485,-152.742,,,,,,,,
300280,Ichinsky,19600,Confirmed Eruption,-2850,0,0,,,,55.678,157.718,,,,,,,,
322160,Crater Lake,20613,Confirmed Eruption,-2850,0,0,,,,42.93,-122.12,,,,,,,,
332010,Kilauea,20735,Confirmed Eruption,-2850,0,0,,,,19.421,-155.287,,,,,,,,
283280,Hakkodasan,18129,Confirmed Eruption,-2850,0,0,,,,40.659,140.877,,,,,,,,
300180,Kikhpinych,19207,Confirmed Eruption,-2850,0,0,,,,54.489,160.251,,,,,,,,
300030,Iliinsky,18911,Confirmed Eruption,-2850,0,0,,,,51.498,157.203,,,,,,,,
241070,Taupo,14543,Confirmed Eruption,-2850,0,0,,,,-38.82,176,,,,,,,,
241030,Taranaki,14427,Confirmed Eruption,-2850,0,0,,,,-39.3,174.07,,,,,,,,
282110,Asosan,17185,Confirmed Eruption,-2850,0,0,,,,32.884,131.104,,,,,,,,
383030,Tenerife,13080,Confirmed Eruption,-2850,0,0,,,,28.271,-16.641,,,,,,,,
372030,Katla,12610,Confirmed Eruption,-2850,0,0,,,,63.633,-19.083,,,,,,,,
313030,Redoubt,20321,Confirmed Eruption,-2860,0,0,,,,60.485,-152.742,,,,,,,,
211010,Campi Flegrei,10024,Confirmed Eruption,-2890,0,0,,,,40.827,14.139,,,,,,,,
241070,Taupo,14542,Confirmed Eruption,-2900,0,0,,,,-38.82,176,,,,,,,,
259010,Newer Volcanics Province,15373,Confirmed Eruption,-2900,0,0,,,,-37.77,142.5,,,,,,,,
282080,Aira,17042,Confirmed Eruption,-2900,0,0,,,,31.593,130.657,,,,,,,,
300270,Sheveluch,17651,Confirmed Eruption,-2900,0,0,,,,56.653,161.36,,,,,,,,
300060,Mutnovsky,18901,Confirmed Eruption,-2900,0,0,,,,52.449,158.196,,,,,,,,
300100,Avachinsky,19065,Confirmed Eruption,-2900,0,0,,,,53.256,158.836,,,,,,,,
284040,Miyakejima,17580,Confirmed Eruption,-2900,0,0,,,,34.094,139.526,,,,,,,,
283100,Myokosan,17557,Confirmed Eruption,-2900,0,0,,,,36.891,138.114,,,,,,,,
263250,Merapi,15816,Confirmed Eruption,-2910,0,0,,,,-7.54,110.446,,,,,,,,
313030,Redoubt,20320,Confirmed Eruption,-2920,0,0,,,,60.485,-152.742,,,,,,,,
372030,Katla,12609,Confirmed Eruption,-2920,0,0,,,,63.633,-19.083,,,,,,,,
372070,Hekla,12707,Confirmed Eruption,-2950,0,0,,,,63.983,-19.666,,,,,,,,
390020,Erebus,13149,Confirmed Eruption,-2950,0,0,,,,-77.53,167.17,,,,,,,,
355011,Taapaca,11805,Confirmed Eruption,-2950,0,0,,,,-18.1,-69.5,,,,,,,,
321040,Adams,20510,Confirmed Eruption,-2950,0,0,,,,46.206,-121.49,,,,,,,,
283240,Iwatesan,17561,Confirmed Eruption,-2950,0,0,,,,39.853,141.001,,,,,,,,
300100,Avachinsky,19064,Confirmed Eruption,-2950,0,0,,,,53.256,158.836,,,,,,,,
300190,Krasheninnikov,19229,Confirmed Eruption,-2950,0,0,,,,54.596,160.27,,,,,,,,
225050,Meidob Volcanic Field,14145,Confirmed Eruption,-2950,0,0,,,,15.32,26.47,,,,,,,,
600000,Unknown Source,13280,Confirmed Eruption,-2958,0,0,,,,0,0,,,,,,,,
370010,Snaefellsjokull,12473,Confirmed Eruption,-2970,0,0,,,,64.8,-23.783,,,,,,,,
303010,Taryatu-Chulutu,19627,Confirmed Eruption,-2980,0,0,,,,48.133,99.95,,,,,,,,
306030,Ulreung,19656,Confirmed Eruption,-2990,0,0,,,,37.5,130.87,,,,,,,,
357120,Villarrica,12091,Confirmed Eruption,-2990,0,0,,,,-39.42,-71.93,,,,,,,,
382090,Agua de Pau,13026,Confirmed Eruption,-2990,0,0,,,,37.77,-25.47,,,,,,,,
300050,Ksudach,18934,Confirmed Eruption,-3000,0,0,,,,51.844,157.572,,,,,,,,
283180,Azumayama,17918,Confirmed Eruption,-3000,0,0,,,,37.735,140.244,,,,,,,,
225050,Meidob Volcanic Field,14144,Confirmed Eruption,-3000,0,0,,,,15.32,26.47,,,,,,,,
214100,Tskhouk-Karckar,13918,Confirmed Eruption,-3000,0,0,,,,39.742,45.992,,,,,,,,
259010,Newer Volcanics Province,15372,Confirmed Eruption,-3000,0,0,,,,-37.77,142.5,,,,,,,,
331031,North Gorda Ridge Segment,20721,Confirmed Eruption,-3020,0,0,,,,42.67,-126.78,,,,,,,,
360120,Pelee,12398,Confirmed Eruption,-3020,0,0,,,,14.809,-61.165,,,,,,,,
341040,Colima,10397,Confirmed Eruption,-3030,0,0,,,,19.514,-103.62,,,,,,,,
313030,Redoubt,20319,Confirmed Eruption,-3030,0,0,,,,60.485,-152.742,,,,,,,,
300270,Sheveluch,17650,Confirmed Eruption,-3050,0,0,,,,56.653,161.36,,,,,,,,
334050,Northern EPR at 9.8°N,10329,Confirmed Eruption,-3050,0,0,,,,9.83,-104.3,,,,,,,,
341061,Zitacuaro-Valle de Bravo,10476,Confirmed Eruption,-3050,0,0,,,,19.4,-100.25,,,,,,,,
323010,Shasta,20626,Confirmed Eruption,-3050,0,0,,,,41.409,-122.193,,,,,,,,
283240,Iwatesan,17560,Confirmed Eruption,-3050,0,0,,,,39.853,141.001,,,,,,,,
283260,Akita-Yakeyama,18074,Confirmed Eruption,-3050,0,0,,,,39.964,140.757,,,,,,,,
283142,Omanago Group,17851,Confirmed Eruption,-3050,0,0,,,,36.795,139.507,,,,,,,,
283030,Fujisan,17401,Confirmed Eruption,-3050,0,0,,,,35.361,138.728,,,,,,,,
300040,Zheltovsky,18917,Confirmed Eruption,-3050,0,0,,,,51.577,157.328,,,,,,,,
300022,Diky Greben,18897,Confirmed Eruption,-3050,0,0,,,,51.452,156.978,,,,,,,,
290320,Nemo Peak,17627,Confirmed Eruption,-3050,0,0,,,,49.57,154.808,,,,,,,,
300120,Zhupanovsky,19127,Confirmed Eruption,-3050,0,0,,,,53.589,159.15,,,,,,,,
285070,Akan,18672,Confirmed Eruption,-3050,0,0,,,,43.384,144.013,,,,,,,,
225050,Meidob Volcanic Field,14143,Confirmed Eruption,-3050,0,0,,,,15.32,26.47,,,,,,,,
211030,Ischia,13368,Confirmed Eruption,-3050,0,0,,,,40.73,13.897,,,,,,,,
211060,Etna,13489,Confirmed Eruption,-3050,0,0,,,,37.748,14.999,,,,,,,,
264040,Tambora,16229,Confirmed Eruption,-3050,0,0,,,,-8.25,118,,,,,,,,
282080,Aira,17041,Confirmed Eruption,-3050,0,0,,,,31.593,130.657,,,,,,,,
282090,Kirishimayama,17094,Confirmed Eruption,-3050,0,0,,,,31.934,130.862,,,,,,,,
273010,Bulusan,16753,Confirmed Eruption,-3050,0,0,,,,12.769,124.056,,,,,,,,
344092,Nejapa-Miraflores,10980,Confirmed Eruption,-3050,0,0,,,,12.12,-86.32,,,,,,,,
383030,Tenerife,13079,Confirmed Eruption,-3050,0,0,,,,28.271,-16.641,,,,,,,,
382080,Sete Cidades,13008,Confirmed Eruption,-3050,0,0,,,,37.865,-25.785,,,,,,,,
373080,Krafla,12933,Confirmed Eruption,-3050,0,0,,,,65.715,-16.728,,,,,,,,
211080,Marsili,20979,Confirmed Eruption,-3050,,,,,,39.284,14.399,,,,,,,,
241070,Taupo,14541,Confirmed Eruption,-3070,0,0,,,,-38.82,176,,,,,,,,
332060,Haleakala,10266,Confirmed Eruption,-3070,0,0,,,,20.708,-156.25,,,,,,,,
341021,Socorro,10370,Confirmed Eruption,-3090,0,0,,,,18.78,-110.95,,,,,,,,
323020,Medicine Lake,20640,Confirmed Eruption,-3090,0,0,,,,41.611,-121.554,,,,,,,,
273030,Mayon,16773,Confirmed Eruption,-3100,0,0,,,,13.257,123.685,,,,,,,,
358041,Chaiten,20853,Confirmed Eruption,-3100,,,,,,-42.833,-72.646,,,,,,,,
282120,Kujusan,17356,Confirmed Eruption,-3110,0,0,,,,33.086,131.249,,,,,,,,
241070,Taupo,14540,Confirmed Eruption,-3120,0,0,,,,-38.82,176,,,,,,,,
360120,Pelee,12397,Confirmed Eruption,-3120,0,0,,,,14.809,-61.165,,,,,,,,
351080,Galeras,11343,Confirmed Eruption,-3150,0,0,,,,1.22,-77.37,,,,,,,,
255030,Loloru,15142,Confirmed Eruption,-3150,0,0,,,,-6.52,155.62,,,,,,,,
